sku_id,period,qty_total,category_id
599653937,2025-06-09,4.309935401741136,672241
599653937,2025-06-16,2.3093643144226044,672241
599703217,2025-03-10,2.5620224461350145,672241
599703217,2025-03-17,1.5620074395538985,672241
599703217,2025-03-24,6.562079060336868,672241
599703217,2025-03-31,2.0620042034097126,672241
599703217,2025-04-07,10.062052721897803,672241
599703217,2025-04-14,3.561991230811565,672241
599703217,2025-04-21,3.5620530434107245,672241
599703217,2025-04-28,2.562012037849655,672241
599703217,2025-05-05,2.0620324179129335,672241
599703217,2025-05-12,3.562023419485925,672241
599703217,2025-05-19,3.562003692570702,672241
599703217,2025-05-26,4.062018758216212,672241
599703217,2025-06-02,2.0620069376391896,672241
599703217,2025-06-09,9.561967351022421,672241
599703217,2025-06-16,9.062014546196714,672241
746436995,2025-03-10,-0.12593876358892506,672241
746436995,2025-03-17,-0.11816785148587847,672241
746436995,2025-03-24,1.3894028343505247,672241
746436995,2025-03-31,0.3968051549778812,672241
746436995,2025-04-07,-0.09596175765993348,672241
746436995,2025-04-14,0.411047447019967,672241
746436995,2025-04-21,-0.08209186116997289,672241
746436995,2025-04-28,-0.07543516208299117,672241
746436995,2025-05-05,0.4310173769937212,672241
746436995,2025-05-12,-0.06268036851029526,672241
746436995,2025-05-19,-0.05658262860488217,672241
746436995,2025-05-26,-0.05067873947982218,672241
746436995,2025-06-02,-0.04495301195846818,672241
746436995,2025-06-09,-0.03941532258374339,672241
746436995,2025-06-16,-0.03406593075118722,672241
2709580011,2025-03-10,0.8851188893674558,672241
2709580011,2025-03-17,0.38501907451870043,672241
2709580011,2025-03-24,-0.11505884664123722,672241
2709580011,2025-03-31,0.8849754676621642,672241
2709580011,2025-04-07,-0.11497714410432264,672241
2709580011,2025-04-14,-0.11492206240882863,672241
2709580011,2025-04-21,-0.11494372057082197,672241
2709580011,2025-04-28,-0.6149870640083961,672241
2709580011,2025-05-05,-0.11500928723109571,672241
2709580011,2025-05-12,-0.11504996726434646,672241
2709580011,2025-05-19,0.8849436938057322,672241
2709580011,2025-05-26,0.8849697217032508,672241
2709580011,2025-06-02,0.8849706930722461,672241
2709580011,2025-06-09,-0.11495616876537607,672241
2709580011,2025-06-16,-0.1147411009223166,672241
2709580215,2025-03-10,0.06225096037359734,672241
2709580215,2025-03-17,0.06234496222153363,672241
2709580215,2025-03-24,0.062434985716967595,672241
2709580215,2025-03-31,1.0625554819255638,672241
2709580215,2025-04-07,0.5626234350589893,672241
2709580215,2025-04-14,0.06268463759235116,672241
2709580215,2025-04-21,0.06274554494478757,672241
2709580215,2025-04-28,0.06279218751772092,672241
2709580215,2025-05-05,0.5628415254278415,672241
2709580215,2025-05-12,0.5628667819270474,672241
2709580215,2025-05-19,2.0629418347539406,672241
2709580215,2025-05-26,0.06293520022097865,672241
2709580215,2025-06-02,0.06297839509055542,672241
2709580215,2025-06-09,1.5629695234289604,672241
2709580215,2025-06-16,0.5630293388786011,672241
2787887686,2025-03-10,-0.8938395541777293,672241
2787887686,2025-03-17,-0.8936640831782842,672241
2787887686,2025-03-24,-0.8934868552125302,672241
2787887686,2025-03-31,-0.8933402281347707,672241
2787887686,2025-04-07,-0.8932433833870281,672241
2787887686,2025-04-14,-0.8932068467610375,672241
2787887686,2025-04-21,-0.8932210144397833,672241
2787887686,2025-04-28,-0.8932601776675546,672241
2787887686,2025-05-05,-0.8932770682926134,672241
2787887686,2025-05-12,-0.8932512793392825,672241
2787887686,2025-05-19,-0.8932118586310287,672241
2787887686,2025-05-26,-0.8934095879083084,672241
2787887686,2025-06-02,4.606813501386584,672241
2787887686,2025-06-09,1.6065158142289628,672241
2787887686,2025-06-16,-0.8934141764460997,672241
3022776581,2025-03-10,-0.2388476563426516,672241
3022776581,2025-03-17,0.2611024399482769,672241
3022776581,2025-03-24,0.2610946940059457,672241
3022776581,2025-03-31,0.761105998066249,672241
3022776581,2025-04-07,-0.23887068364999162,672241
3022776581,2025-04-14,0.26115257627483646,672241
3022776581,2025-04-21,0.26117195500386803,672241
3022776581,2025-04-28,0.2611752557269512,672241
3022776581,2025-05-05,1.2611939159212904,672241
3022776581,2025-05-12,0.26121420612941276,672241
3022776581,2025-05-19,0.26125779655904957,672241
3022776581,2025-05-26,-0.238692244754084,672241
3022776581,2025-06-02,0.2613758556942208,672241
3022776581,2025-06-09,-0.23856139692454897,672241
3022776581,2025-06-16,-0.2384787732281936,672241
3022776731,2025-03-10,0.4028946572140412,672241
3022776731,2025-03-17,0.40335003297852673,672241
3022776731,2025-03-24,0.4038902506678213,672241
3022776731,2025-03-31,0.4044989813636425,672241
3022776731,2025-04-07,-0.09570207154334928,672241
3022776731,2025-04-14,-0.0952072816867458,672241
3022776731,2025-04-21,0.40603979710398314,672241
3022776731,2025-04-28,-0.09433189074463533,672241
3022776731,2025-05-05,-0.09398161326604793,672241
3022776731,2025-05-12,-0.09373378280181024,672241
3022776731,2025-05-19,0.40729971883964267,672241
3022776731,2025-05-26,-0.09314883606618204,672241
3022776731,2025-06-02,-0.09291518576816349,672241
3022776731,2025-06-09,-0.09272256224664857,672241
3022776731,2025-06-16,-0.09258117146320591,672241
3238598023,2025-03-10,0.3604927169686868,672241
3238598023,2025-03-17,1.3481340666833348,672241
3238598023,2025-03-24,-0.16424827587108182,672241
3238598023,2025-03-31,-0.17627892464564218,672241
3238598023,2025-04-07,-0.1880601050863226,672241
3238598023,2025-04-14,-0.19959524777339985,672241
3238598023,2025-04-21,-0.21088592110397752,672241
3238598023,2025-04-28,-0.2219332399695211,672241
3238598023,2025-05-05,-0.23273817237293742,672241
3238598023,2025-05-12,-0.24330195203098137,672241
3238598023,2025-05-19,0.24645295168600018,672241
3238598023,2025-05-26,-0.26364827704173527,672241
3238598023,2025-06-02,-0.2734733391287382,672241
3238598023,2025-06-09,-0.283053041109939,672241
3238598023,2025-06-16,0.20765778318085687,672241
3252722291,2025-03-10,-0.12222040009539406,672241
3252722291,2025-03-17,-0.12218132431482852,672241
3252722291,2025-03-24,-0.1221476142051338,672241
3252722291,2025-03-31,-0.12212485881077566,672241
3252722291,2025-04-07,-0.12211277985130517,672241
3252722291,2025-04-14,-0.1221079921879516,672241
3252722291,2025-04-21,-0.12210460049616725,672241
3252722291,2025-04-28,-0.12209473228671798,672241
3252722291,2025-05-05,0.3778988726204169,672241
3252722291,2025-05-12,-0.12206457768220368,672241
3252722291,2025-05-19,-0.12204069349419633,672241
3252722291,2025-05-26,-0.12201183878039279,672241
3252722291,2025-06-02,-0.12197302713439007,672241
3252722291,2025-06-09,-0.12193190139048075,672241
3252722291,2025-06-16,-0.12189184977064378,672241
3576081009,2025-03-10,-0.10905010754913058,672241
3576081009,2025-03-17,-0.10940528306120342,672241
3576081009,2025-03-24,-0.10944042744167572,672241
3576081009,2025-03-31,-0.10946709741857302,672241
3576081009,2025-04-07,-0.1094857092117289,672241
3576081009,2025-04-14,-0.10949647133059838,672241
3576081009,2025-04-21,0.38356891239145313,672241
3576081009,2025-04-28,-0.10948670891949182,672241
3576081009,2025-05-05,-0.1094602129499547,672241
3576081009,2025-05-12,-0.10930325080541547,672241
3576081009,2025-05-19,-0.10914146160294551,672241
3576081009,2025-05-26,-0.10885152626597258,672241
3576081009,2025-06-02,-0.10880891381796774,672241
3576081009,2025-06-09,-0.10870275693284977,672241
3576081009,2025-06-16,-0.10859632569136549,672241
3577564803,2025-03-10,4.9239391302786215,672241
3577564803,2025-03-17,4.9238343251447025,672241
3577564803,2025-03-24,3.4235459813371687,672241
3577564803,2025-03-31,5.4243281781504935,672241
3577564803,2025-04-07,3.424016755541504,672241
3577564803,2025-04-14,5.424838776475082,672241
3577564803,2025-04-21,3.4246646099257414,672241
3577564803,2025-04-28,3.925154924878607,672241
3577564803,2025-05-05,3.9255573218841526,672241
3577564803,2025-05-12,2.9254967708559425,672241
3577564803,2025-05-19,5.926530837474151,672241
3577564803,2025-05-26,5.426440490924761,672241
3577564803,2025-06-02,4.426894745073522,672241
3577564803,2025-06-09,3.9271819267539554,672241
3577564803,2025-06-16,4.927348065438171,672241
3691275758,2025-03-10,-0.09176661556668422,672241
3691275758,2025-03-17,0.4026215043035781,672241
3691275758,2025-03-24,-0.10285058853009306,672241
3691275758,2025-03-31,-0.10825855449293338,672241
3691275758,2025-04-07,0.3863797768017887,672241
3691275758,2025-04-14,0.38112230307419936,672241
3691275758,2025-04-21,-0.12401400010484553,672241
3691275758,2025-04-28,0.3708779897954496,672241
3691275758,2025-05-05,0.3659442941798964,672241
3691275758,2025-05-12,0.36105240783239634,672241
3691275758,2025-05-19,-0.1437962277468507,672241
3691275758,2025-05-26,-0.14854377489816945,672241
3691275758,2025-06-02,0.3468225068854954,672241
3691275758,2025-06-09,-0.15776259063251166,672241
3691275758,2025-06-16,-0.16225064028207808,672241
3692477582,2025-03-10,0.015465761321291842,672241
3692477582,2025-03-17,0.015465990758062709,672241
3692477582,2025-03-24,0.015466322533366425,672241
3692477582,2025-03-31,0.01546670891073617,672241
3692477582,2025-04-07,0.015467206571959248,672241
3692477582,2025-04-14,0.015467993725687225,672241
3692477582,2025-04-21,0.5154789544130596,672241
3692477582,2025-04-28,0.015469155757529038,672241
3692477582,2025-05-05,0.015469548661412397,672241
3692477582,2025-05-12,0.015470058162663794,672241
3692477582,2025-05-19,0.015470664155087799,672241
3692477582,2025-05-26,0.015471771070504091,672241
3692477582,2025-06-02,0.015472582913964687,672241
3692477582,2025-06-09,1.0154935876971618,672241
3692477582,2025-06-16,0.01547294957024424,672241
3693412504,2025-03-10,0.0,672241
3693412504,2025-03-17,0.0,672241
3693412504,2025-03-24,0.0,672241
3693412504,2025-03-31,0.0,672241
3693412504,2025-04-07,0.0,672241
3693412504,2025-04-14,0.0,672241
3693412504,2025-04-21,0.0,672241
3693412504,2025-04-28,0.0,672241
3693412504,2025-05-05,0.0,672241
3693412504,2025-05-12,0.0,672241
3693412504,2025-05-19,0.0,672241
3693412504,2025-05-26,0.0,672241
3693412504,2025-06-02,0.0,672241
3693412504,2025-06-09,0.0,672241
3693412504,2025-06-16,0.0,672241
3867746102,2025-03-10,0.15459658681944455,672241
3867746102,2025-03-17,0.15461698233391802,672241
3867746102,2025-03-24,0.15463241610699313,672241
3867746102,2025-03-31,0.15464292077157166,672241
3867746102,2025-04-07,0.15465943602857624,672241
3867746102,2025-04-14,0.1546783455854041,672241
3867746102,2025-04-21,0.15469633839767835,672241
3867746102,2025-04-28,0.15470993346624332,672241
3867746102,2025-05-05,0.15471924539624,672241
3867746102,2025-05-12,0.15473166539816086,672241
3867746102,2025-05-19,0.1547472086029363,672241
3867746102,2025-05-26,0.15473342412374996,672241
3867746102,2025-06-02,0.15474442077181666,672241
3867746102,2025-06-09,0.6547708736231515,672241
3867746102,2025-06-16,0.1546918576427278,672241
3880204628,2025-03-10,-0.03984914496733553,672241
3880204628,2025-03-17,-0.04605251916903873,672241
3880204628,2025-03-24,-0.05217614312961327,672241
3880204628,2025-03-31,-0.05821807460812771,672241
3880204628,2025-04-07,-0.06417802420804843,672241
3880204628,2025-04-14,-0.07005551320299011,672241
3880204628,2025-04-21,-0.07585118903422669,672241
3880204628,2025-04-28,-0.08156389593768837,672241
3880204628,2025-05-05,-0.0871929366617504,672241
3880204628,2025-05-12,-0.0927386314662973,672241
3880204628,2025-05-19,-0.09820095633722756,672241
3880204628,2025-05-26,-0.10358853578707256,672241
3880204628,2025-06-02,-0.10888233381791364,672241
3880204628,2025-06-09,-0.1140938833009296,672241
3880204628,2025-06-16,-0.11922170271044769,672241
3926767355,2025-03-10,-0.014498817227858202,672241
3926767355,2025-03-17,-0.01451128945826563,672241
3926767355,2025-03-24,-0.014536442415667816,672241
3926767355,2025-03-31,-0.014562056979603416,672241
3926767355,2025-04-07,-0.01457614432947707,672241
3926767355,2025-04-14,-0.01460230121192016,672241
3926767355,2025-04-21,-0.014616568675785091,672241
3926767355,2025-04-28,-0.014678531167382797,672241
3926767355,2025-05-05,-0.014752315944709105,672241
3926767355,2025-05-12,-0.014766528484852437,672241
3926767355,2025-05-19,-0.014780670218033615,672241
3926767355,2025-05-26,-0.014770832294238478,672241
3926767355,2025-06-02,-0.014784493005989247,672241
3926767355,2025-06-09,-0.014797749634011703,672241
3926767355,2025-06-16,-0.014810648659674935,672241
4079053893,2025-03-10,-0.4592230275565803,672241
4079053893,2025-03-17,-0.006146219707946737,672241
4079053893,2025-03-24,-0.552570949431375,672241
4079053893,2025-03-31,-0.09863182151543881,672241
4079053893,2025-04-07,0.35574870890387744,672241
4079053893,2025-04-14,-0.18936615704802487,672241
4079053893,2025-04-21,-0.23408503293367194,672241
4079053893,2025-04-28,-0.27836850682055403,672241
4079053893,2025-05-05,-0.8221837986804161,672241
4079053893,2025-05-12,-0.8655994038004571,672241
4079053893,2025-05-19,-0.9085771361800512,672241
4079053893,2025-05-26,-0.951170382008631,672241
4079053893,2025-06-02,0.006856923619635857,672241
4079053893,2025-06-09,-1.034911639756774,672241
4079053893,2025-06-16,-1.076127717599003,672241
4166277217,2025-03-10,3.844512770122074,672241
4166277217,2025-03-17,2.844382083079057,672241
4166277217,2025-03-24,4.344395447177197,672241
4166277217,2025-03-31,5.344578380678639,672241
4166277217,2025-04-07,5.84467847321937,672241
4166277217,2025-04-14,4.344727602717968,672241
4166277217,2025-04-21,5.3448126899595545,672241
4166277217,2025-04-28,5.344896821038663,672241
4166277217,2025-05-05,4.344938687471906,672241
4166277217,2025-05-12,5.845006419987284,672241
4166277217,2025-05-19,6.34496897313133,672241
4166277217,2025-05-26,5.844761208548691,672241
4166277217,2025-06-02,5.344608601928657,672241
4166277217,2025-06-09,10.344819377683777,672241
4166277217,2025-06-16,4.844665187431786,672241
4203509252,2025-03-10,0.2234322084231678,672241
4203509252,2025-03-17,1.2234386713680472,672241
4203509252,2025-03-24,1.2234547303201389,672241
4203509252,2025-03-31,0.7234684431500211,672241
4203509252,2025-04-07,1.2234591657579972,672241
4203509252,2025-04-14,0.22346553260661878,672241
4203509252,2025-04-21,1.223438913863827,672241
4203509252,2025-04-28,0.22343661461901038,672241
4203509252,2025-05-05,0.22342125024968013,672241
4203509252,2025-05-12,0.22341209098001918,672241
4203509252,2025-05-19,0.22340899179485724,672241
4203509252,2025-05-26,1.7234282878097227,672241
4203509252,2025-06-02,0.7234333945037621,672241
4203509252,2025-06-09,0.22344799707580093,672241
4203509252,2025-06-16,1.2234796292080208,672241
4233243369,2025-03-10,0.14427351877634986,672241
4233243369,2025-03-17,0.14425815943378423,672241
4233243369,2025-03-24,0.14423748865507952,672241
4233243369,2025-03-31,0.6442212830004966,672241
4233243369,2025-04-07,0.6442013025294794,672241
4233243369,2025-04-14,0.1441817074782396,672241
4233243369,2025-04-21,0.6441562158167347,672241
4233243369,2025-04-28,0.6441292131166174,672241
4233243369,2025-05-05,0.14416941074359263,672241
4233243369,2025-05-12,8.14417830785255,672241
4233243369,2025-05-19,8.144183164202808,672241
4233243369,2025-05-26,0.1441652798950499,672241
4233243369,2025-06-02,0.14413228062894928,672241
4233243369,2025-06-09,0.14415462760235526,672241
4233243369,2025-06-16,0.14418271500280483,672241
4244979510,2025-03-10,-3.923741849709561e-05,672241
4244979510,2025-03-17,-6.834863576155037e-05,672241
4244979510,2025-03-24,-3.358569288003377e-05,672241
4244979510,2025-03-31,-9.88405000945658e-06,672241
4244979510,2025-04-07,2.999981340341017,672241
4244979510,2025-04-14,5.4999204961633446,672241
4244979510,2025-04-21,5.499863996523285,672241
4244979510,2025-04-28,3.499844009091288,672241
4244979510,2025-05-05,2.4998394877656853,672241
4244979510,2025-05-12,3.499852756627547,672241
4244979510,2025-05-19,1.4998752447386043,672241
4244979510,2025-05-26,1.4999112653808497,672241
4244979510,2025-06-02,1.9999662819058523,672241
4244979510,2025-06-09,6.018444100053255e-05,672241
4244979510,2025-06-16,0.00017510532130238232,672241
4293110694,2025-03-10,0.03093819954744717,672241
4293110694,2025-03-17,0.030943488955598224,672241
4293110694,2025-03-24,0.03094643731265612,672241
4293110694,2025-03-31,0.03094764870792394,672241
4293110694,2025-04-07,0.030947587977943967,672241
4293110694,2025-04-14,0.030946643881044622,672241
4293110694,2025-04-21,0.030945102901444976,672241
4293110694,2025-04-28,0.030943197793085755,672241
4293110694,2025-05-05,0.03094110223605649,672241
4293110694,2025-05-12,0.03093895297661556,672241
4293110694,2025-05-19,0.030936837075695684,672241
4293110694,2025-05-26,0.030934833599936526,672241
4293110694,2025-06-02,0.03093298336952138,672241
4293110694,2025-06-09,0.030931318676672648,672241
4293110694,2025-06-16,0.030929863288689942,672241
4299736790,2025-03-10,0.004568734616373884,672241
4299736790,2025-03-17,0.004567754834325272,672241
4299736790,2025-03-24,0.0045683578568541765,672241
4299736790,2025-03-31,0.004570574500463533,672241
4299736790,2025-04-07,0.0045742650421296965,672241
4299736790,2025-04-14,0.004579192752678759,672241
4299736790,2025-04-21,0.004584920081752271,672241
4299736790,2025-04-28,0.004590816383751584,672241
4299736790,2025-05-05,0.004595863883357688,672241
4299736790,2025-05-12,0.004599001889448614,672241
4299736790,2025-05-19,0.0045987640258697005,672241
4299736790,2025-05-26,0.004589672737772835,672241
4299736790,2025-06-02,0.5046037117511292,672241
4299736790,2025-06-09,0.004592623461243832,672241
4299736790,2025-06-16,0.004598479457306744,672241
4299740219,2025-03-10,4.015939548200625,672241
4299740219,2025-03-17,4.0180369211878135,672241
4299740219,2025-03-24,4.0199812966150255,672241
4299740219,2025-03-31,4.021776302844608,672241
4299740219,2025-04-07,4.023375540131528,672241
4299740219,2025-04-14,4.024758748555065,672241
4299740219,2025-04-21,4.025797790726203,672241
4299740219,2025-04-28,4.026277351660306,672241
4299740219,2025-05-05,4.026595736761234,672241
4299740219,2025-05-12,4.026842971066069,672241
4299740219,2025-05-19,4.026856735863449,672241
4299740219,2025-05-26,4.0347435917237,672241
4299740219,2025-06-02,7.0161858215425585,672241
4299740219,2025-06-09,5.5248244088982394,672241
4299740219,2025-06-16,7.015368781014337,672241
4391268112,2025-03-10,1.4668340708186924,672241
4391268112,2025-03-17,1.4668190458432189,672241
4391268112,2025-03-24,1.4667753552718226,672241
4391268112,2025-03-31,1.4667367674871659,672241
4391268112,2025-04-07,1.4667180701095135,672241
4391268112,2025-04-14,1.4667118292656638,672241
4391268112,2025-04-21,1.4667108536934754,672241
4391268112,2025-04-28,1.4667107409099158,672241
4391268112,2025-05-05,1.4667061049821222,672241
4391268112,2025-05-12,1.4667050668383326,672241
4391268112,2025-05-19,1.4667185619301115,672241
4391268112,2025-05-26,1.46670243906159,672241
4391268112,2025-06-02,1.4667154256026385,672241
4391268112,2025-06-09,1.4667116733618712,672241
4391268112,2025-06-16,1.4667007108232764,672241
4396560443,2025-03-10,0.4947430437486977,672241
4396560443,2025-03-17,0.4947515327468716,672241
4396560443,2025-03-24,0.49476059265313843,672241
4396560443,2025-03-31,0.4947721366122315,672241
4396560443,2025-04-07,0.49478226174080947,672241
4396560443,2025-04-14,0.49479209248142364,672241
4396560443,2025-04-21,0.49480443081211434,672241
4396560443,2025-04-28,0.49481577389476683,672241
4396560443,2025-05-05,0.4948261290755507,672241
4396560443,2025-05-12,0.494835825129846,672241
4396560443,2025-05-19,0.4948429540232009,672241
4396560443,2025-05-26,0.4948787537231587,672241
4396560443,2025-06-02,0.49489052150875856,672241
4396560443,2025-06-09,0.4949062705500606,672241
4396560443,2025-06-16,0.49492576058433957,672241
4475480724,2025-03-10,6.440725155079086,672241
4475480724,2025-03-17,6.4406964161307165,672241
4475480724,2025-03-24,6.440759540832953,672241
4475480724,2025-03-31,6.44080104090889,672241
4475480724,2025-04-07,6.440775027848589,672241
4475480724,2025-04-14,6.440711171351317,672241
4475480724,2025-04-21,6.4406479061951645,672241
4475480724,2025-04-28,6.440594825397283,672241
4475480724,2025-05-05,6.440547139271914,672241
4475480724,2025-05-12,6.44050622805843,672241
4475480724,2025-05-19,6.4404679063210875,672241
4475480724,2025-05-26,6.440489434812018,672241
4475480724,2025-06-02,6.4405124435177274,672241
4475480724,2025-06-09,6.440566190531071,672241
4475480724,2025-06-16,6.440632124270198,672241
4475481627,2025-03-10,1.7207171069694138,672241
4475481627,2025-03-17,1.7550714998074612,672241
4475481627,2025-03-24,1.7883691594944886,672241
4475481627,2025-03-31,1.8206946812437992,672241
4475481627,2025-04-07,1.8521250893663304,672241
4475481627,2025-04-14,1.8827313246235424,672241
4475481627,2025-04-21,1.9125795209289178,672241
4475481627,2025-04-28,1.941732573606253,672241
4475481627,2025-05-05,1.9702518076179283,672241
4475481627,2025-05-12,1.9981985321638456,672241
4475481627,2025-05-19,2.0256360166104526,672241
4475481627,2025-05-26,2.052632272315943,672241
4475481627,2025-06-02,2.0792603812049326,672241
4475481627,2025-06-09,2.1056011876227196,672241
4475481627,2025-06-16,2.1317452521535527,672241
4475482043,2025-03-10,0.13745349194738088,672241
4475482043,2025-03-17,0.1417579983723689,672241
4475482043,2025-03-24,0.1460193335979045,672241
4475482043,2025-03-31,0.1502373135848241,672241
4475482043,2025-04-07,0.15441175665643725,672241
4475482043,2025-04-14,0.15854250327789146,672241
4475482043,2025-04-21,0.1626293758731713,672241
4475482043,2025-04-28,0.1666722591856004,672241
4475482043,2025-05-05,0.17067212108674745,672241
4475482043,2025-05-12,0.174627770432905,672241
4475482043,2025-05-19,0.1785380602111855,672241
4475482043,2025-05-26,0.1824017599471147,672241
4475482043,2025-06-02,0.18622307388100526,672241
4475482043,2025-06-09,0.18999968369741238,672241
4475482043,2025-06-16,0.19373148678396068,672241
4486038235,2025-03-10,0.31333163248370993,672241
4486038235,2025-03-17,0.3133813511203302,672241
4486038235,2025-03-24,0.313466853584988,672241
4486038235,2025-03-31,0.31351205322256576,672241
4486038235,2025-04-07,0.3134834995458353,672241
4486038235,2025-04-14,0.3133989747531637,672241
4486038235,2025-04-21,0.3133022740647774,672241
4486038235,2025-04-28,0.3132317592706855,672241
4486038235,2025-05-05,0.3131934974673611,672241
4486038235,2025-05-12,0.31317111208186954,672241
4486038235,2025-05-19,0.3131524539152355,672241
4486038235,2025-05-26,0.31313477933751244,672241
4486038235,2025-06-02,0.31308941918886923,672241
4486038235,2025-06-09,0.31302881232018753,672241
4486038235,2025-06-16,0.3129612010868338,672241
4486038328,2025-03-10,0.5447432143659509,672241
4486038328,2025-03-17,0.5620288070604235,672241
4486038328,2025-03-24,0.5791377307894816,672241
4486038328,2025-03-31,0.5960639358581448,672241
4486038328,2025-04-07,0.6128086205476163,672241
4486038328,2025-04-14,0.6293728384853414,672241
4486038328,2025-04-21,0.6457499522216088,672241
4486038328,2025-04-28,0.6619546942684781,672241
4486038328,2025-05-05,0.6779806516578876,672241
4486038328,2025-05-12,0.6938217652499221,672241
4486038328,2025-05-19,0.7095010004648985,672241
4486038328,2025-05-26,0.724931717443612,672241
4486038328,2025-06-02,0.7402383475649653,672241
4486038328,2025-06-09,0.755361719949924,672241
4486038328,2025-06-16,0.7703026710707928,672241
4486038387,2025-03-10,0.24370252088043964,672241
4486038387,2025-03-17,0.24370019019806527,672241
4486038387,2025-03-24,0.2436656963503732,672241
4486038387,2025-03-31,0.24363030454389,672241
4486038387,2025-04-07,0.24361281194349438,672241
4486038387,2025-04-14,0.24361497850058977,672241
4486038387,2025-04-21,0.24363048826884293,672241
4486038387,2025-04-28,0.24364960918457285,672241
4486038387,2025-05-05,0.2436618494251391,672241
4486038387,2025-05-12,0.24366730811124376,672241
4486038387,2025-05-19,0.24368940841083978,672241
4486038387,2025-05-26,0.24371190057781658,672241
4486038387,2025-06-02,0.24375775617106854,672241
4486038387,2025-06-09,0.24380050550036456,672241
4486038387,2025-06-16,0.2438500143485642,672241
4636511797,2025-03-10,1.0001405537228223,672241
4636511797,2025-03-17,1.0002208567355726,672241
4636511797,2025-03-24,1.0002186672095876,672241
4636511797,2025-03-31,1.0001716950924355,672241
4636511797,2025-04-07,1.0000749033255127,672241
4636511797,2025-04-14,0.9999405840411024,672241
4636511797,2025-04-21,0.9998228848662601,672241
4636511797,2025-04-28,0.9997674677850956,672241
4636511797,2025-05-05,0.9997339321385906,672241
4636511797,2025-05-12,0.999645453626822,672241
4636511797,2025-05-19,0.9994860879109331,672241
4636511797,2025-05-26,0.9992972233111156,672241
4636511797,2025-06-02,0.9991232803669283,672241
4636511797,2025-06-09,0.9989846165330181,672241
4636511797,2025-06-16,0.9988693307581897,672241
4709870548,2025-03-10,1.5366227265134056,672241
4709870548,2025-03-17,1.5365183960058248,672241
4709870548,2025-03-24,1.5365603688348057,672241
4709870548,2025-03-31,1.5366388178901649,672241
4709870548,2025-04-07,1.5367017940577024,672241
4709870548,2025-04-14,1.5367373946350704,672241
4709870548,2025-04-21,1.5367552253617884,672241
4709870548,2025-04-28,1.5367707539207474,672241
4709870548,2025-05-05,1.5367968487955377,672241
4709870548,2025-05-12,1.536839313391036,672241
4709870548,2025-05-19,1.536896844812294,672241
4709870548,2025-05-26,1.536963307405731,672241
4709870548,2025-06-02,1.537029867495853,672241
4709870548,2025-06-09,1.5370877041324167,672241
4709870548,2025-06-16,1.5371300633264686,672241
4723833696,2025-03-10,0.14081012235111667,672241
4723833696,2025-03-17,0.14099956908758404,672241
4723833696,2025-03-24,0.6410274353108232,672241
4723833696,2025-03-31,1.1410923684773011,672241
4723833696,2025-04-07,0.6409615122792327,672241
4723833696,2025-04-14,1.1410916399243276,672241
4723833696,2025-04-21,7.640462660612453,672241
4723833696,2025-04-28,-0.35910529251867995,672241
4723833696,2025-05-05,1.1409232043352477,672241
4723833696,2025-05-12,2.1411553237757333,672241
4723833696,2025-05-19,-0.35889342064410923,672241
4723833696,2025-05-26,0.1412616897241985,672241
4723833696,2025-06-02,2.641174736954089,672241
4723833696,2025-06-09,7.640930485360464,672241
4723833696,2025-06-16,2.641145720224806,672241
