sku_id,category_id,period,qty_total
598294111,672241,2024-11-25,0.813580911369237
598294111,672241,2024-12-02,0.8135926620887187
598294111,672241,2024-12-09,0.813514348985019
598294111,672241,2024-12-16,0.31355728969297014
598294111,672241,2024-12-23,0.8135702797857868
598294111,672241,2024-12-30,1.31360651333152
598294111,672241,2025-01-06,0.8136781386340973
598294111,672241,2025-01-13,2.313797409896605
598294111,672241,2025-01-20,3.313802576584392
598294111,672241,2025-01-27,2.3138870164541476
598294111,672241,2025-02-03,1.8140424656184375
598294111,672241,2025-02-10,0.8141475402136437
598294111,672241,2025-02-17,0.8142496295191627
598294111,672241,2025-02-24,0.8143781329870816
598294111,672241,2025-03-03,0.8144505493692855
598302302,672241,2024-11-25,0.05762388895632294
598302302,672241,2024-12-02,0.05762900568694499
598302302,672241,2024-12-09,0.0576341173071008
598302302,672241,2024-12-16,0.057639203600541734
598302302,672241,2024-12-23,0.5572994449517871
598302302,672241,2024-12-30,0.05764791480986842
598302302,672241,2025-01-06,1.0576514404063464
598302302,672241,2025-01-13,0.05765483485921354
598302302,672241,2025-01-20,0.05765804359855414
598302302,672241,2025-01-27,0.05766105597568613
598302302,672241,2025-02-03,0.05766385559751277
598302302,672241,2025-02-10,1.058356015163553
598302302,672241,2025-02-17,0.057671304925044346
598302302,672241,2025-02-24,0.05767598209224771
598302302,672241,2025-03-03,0.057680403977881066
599653937,672241,2024-11-25,10.456997621442623
599653937,672241,2024-12-02,1.5350936521313738
599653937,672241,2024-12-09,1.613121075696265
599653937,672241,2024-12-16,1.1898498683811836
599653937,672241,2024-12-23,1.2655983009276572
599653937,672241,2024-12-30,1.34032861348831
599653937,672241,2025-01-06,2.4138555311745904
599653937,672241,2025-01-13,2.486638611154876
599653937,672241,2025-01-20,2.058307606561505
599653937,672241,2025-01-27,6.62960581026562
599653937,672241,2025-02-03,1.6983224739411196
599653937,672241,2025-02-10,3.2667323185435677
599653937,672241,2025-02-17,2.3343571839635153
599653937,672241,2025-02-24,2.900720028460846
599653937,672241,2025-03-03,2.9663167434043776
599703217,672241,2024-11-25,4.365073630234909
599703217,672241,2024-12-02,6.365091652261936
599703217,672241,2024-12-09,3.8653202327292604
599703217,672241,2024-12-16,2.8653172169524694
599703217,672241,2024-12-23,1.8654857602509316
599703217,672241,2024-12-30,5.36562551114605
599703217,672241,2025-01-06,2.3656300476302956
599703217,672241,2025-01-13,5.3658401518700645
599703217,672241,2025-01-20,2.365753307196412
599703217,672241,2025-01-27,2.3657337449756195
599703217,672241,2025-02-03,1.865846313141731
599703217,672241,2025-02-10,1.3658692429161325
599703217,672241,2025-02-17,2.8658269098941695
599703217,672241,2025-02-24,0.8659278167083881
599703217,672241,2025-03-03,4.365912131852978
746436995,672241,2024-11-25,0.35852671608015263
746436995,672241,2024-12-02,-0.11944638483726022
746436995,672241,2024-12-09,-0.09770080881544074
746436995,672241,2024-12-16,-0.07623390196480612
746436995,672241,2024-12-23,-0.055043251499689416
746436995,672241,2024-12-30,1.4658695236261818
746436995,672241,2025-01-06,0.9865069327961526
746436995,672241,2025-01-13,0.00686946854144499
746436995,672241,2025-01-20,0.5269590603544718
746436995,672241,2025-01-27,0.046779774483724945
746436995,672241,2025-02-03,0.06633172475935256
746436995,672241,2025-02-10,0.08561693350722804
746436995,672241,2025-02-17,0.6046348055625949
746436995,672241,2025-02-24,0.6233855229889688
746436995,672241,2025-03-03,0.1418698589630094
2709580011,672241,2024-11-25,1.2712992980851139
2709580011,672241,2024-12-02,1.2713602794722372
2709580011,672241,2024-12-09,1.271436256113306
2709580011,672241,2024-12-16,1.2715171428181793
2709580011,672241,2024-12-23,1.2715867308776287
2709580011,672241,2024-12-30,1.271641481328303
2709580011,672241,2025-01-06,1.2716799717119645
2709580011,672241,2025-01-13,1.2716963585099255
2709580011,672241,2025-01-20,1.2716904165724428
2709580011,672241,2025-01-27,1.2716708087250492
2709580011,672241,2025-02-03,1.7716975688717962
2709580011,672241,2025-02-10,1.2716024824069878
2709580011,672241,2025-02-17,1.7715946008326298
2709580011,672241,2025-02-24,1.771530409961689
2709580011,672241,2025-03-03,2.77134618348401
2709580215,672241,2024-11-25,2.0667903552856894
2709580215,672241,2024-12-02,1.0671016123625285
2709580215,672241,2024-12-09,1.5668766366095024
2709580215,672241,2024-12-16,1.5671740627895627
2709580215,672241,2024-12-23,1.0669632754934961
2709580215,672241,2024-12-30,1.5671114958300456
2709580215,672241,2025-01-06,1.0669151969614188
2709580215,672241,2025-01-13,1.066888103292484
2709580215,672241,2025-01-20,1.0668640268769838
2709580215,672241,2025-01-27,1.0668484246459047
2709580215,672241,2025-02-03,1.0668248791393948
2709580215,672241,2025-02-10,1.066754235895306
2709580215,672241,2025-02-17,1.0666885167127738
2709580215,672241,2025-02-24,1.0666719629088697
2709580215,672241,2025-03-03,1.5668262441208873
2787887686,672241,2024-11-25,1.6738071892728348
2787887686,672241,2024-12-02,4.673893995869996
2787887686,672241,2024-12-09,-3.3256438049501797
2787887686,672241,2024-12-16,-2.82567941416084
2787887686,672241,2024-12-23,-3.325471845070788
2787887686,672241,2024-12-30,-3.3252900051836027
2787887686,672241,2025-01-06,-3.325242391352163
2787887686,672241,2025-01-13,-3.325230810483103
2787887686,672241,2025-01-20,-3.3251992667764227
2787887686,672241,2025-01-27,-3.325149345396815
2787887686,672241,2025-02-03,-3.325131064196558
2787887686,672241,2025-02-10,-2.8251407625183473
2787887686,672241,2025-02-17,-3.325377326552978
2787887686,672241,2025-02-24,-0.8253528393672741
2787887686,672241,2025-03-03,-2.8254567526628174
3022776581,672241,2024-11-25,1.6183026358085773
3022776581,672241,2024-12-02,0.6180991812048141
3022776581,672241,2024-12-09,0.6180288751591094
3022776581,672241,2024-12-16,0.6180163115562958
3022776581,672241,2024-12-23,0.6178245791676515
3022776581,672241,2024-12-30,0.6176379599524455
3022776581,672241,2025-01-06,0.6174828907092615
3022776581,672241,2025-01-13,0.6173284030297992
3022776581,672241,2025-01-20,1.1171320100436022
3022776581,672241,2025-01-27,0.6169188240167787
3022776581,672241,2025-02-03,0.6166862665449431
3022776581,672241,2025-02-10,1.6164449225368367
3022776581,672241,2025-02-17,0.6161874870501645
3022776581,672241,2025-02-24,0.6159594048402437
3022776581,672241,2025-03-03,1.6158166935391716
3022776731,672241,2024-11-25,0.3863478967209615
3022776731,672241,2024-12-02,-0.11378817250680748
3022776731,672241,2024-12-09,-0.1138941385479906
3022776731,672241,2024-12-16,-0.11398722886891469
3022776731,672241,2024-12-23,-0.11406872790924913
3022776731,672241,2024-12-30,0.3858799325484906
3022776731,672241,2025-01-06,0.38577855551071444
3022776731,672241,2025-01-13,-0.11425964371065214
3022776731,672241,2025-01-20,-0.11430631813703196
3022776731,672241,2025-01-27,0.385673371557262
3022776731,672241,2025-02-03,0.38559992067893145
3022776731,672241,2025-02-10,-0.11441333026677458
3022776731,672241,2025-02-17,0.3855425639026169
3022776731,672241,2025-02-24,0.38556328700799847
3022776731,672241,2025-03-03,0.38555359150020374
3238598023,672241,2024-11-25,-0.14977043922158573
3238598023,672241,2024-12-02,-0.17446634466146022
3238598023,672241,2024-12-09,-0.1988679308011762
3238598023,672241,2024-12-16,-0.2229756733487983
3238598023,672241,2024-12-23,0.2532066034411302
3238598023,672241,2024-12-30,0.7296782309152375
3238598023,672241,2025-01-06,-0.29355315602228177
3238598023,672241,2025-01-13,0.18349692026187303
3238598023,672241,2025-01-20,-0.339155867944566
3238598023,672241,2025-01-27,-0.36152017264399683
3238598023,672241,2025-02-03,-0.3835913658161241
3238598023,672241,2025-02-10,-0.40536938737497313
3238598023,672241,2025-02-17,-0.42685439135282005
3238598023,672241,2025-02-24,0.05195034693203465
3238598023,672241,2025-03-03,0.5310451897036336
3252722291,672241,2024-11-25,-0.22877484103914608
3252722291,672241,2024-12-02,0.27121218360766025
3252722291,672241,2024-12-09,-0.22876109039174075
3252722291,672241,2024-12-16,-0.22873272127317715
3252722291,672241,2024-12-23,-0.2287195936611089
3252722291,672241,2024-12-30,-0.22871894163712764
3252722291,672241,2025-01-06,-0.22872184231247314
3252722291,672241,2025-01-13,-0.22872080772532177
3252722291,672241,2025-01-20,0.2712838941184461
3252722291,672241,2025-01-27,-0.2287047472675104
3252722291,672241,2025-02-03,-0.22869623474219453
3252722291,672241,2025-02-10,-0.22869467024766132
3252722291,672241,2025-02-17,-0.22870054174492574
3252722291,672241,2025-02-24,0.27128913285056433
3252722291,672241,2025-03-03,-0.22871783372112078
3576081009,672241,2024-11-25,-0.05545560947610288
3576081009,672241,2024-12-02,-0.055511958815440715
3576081009,672241,2024-12-09,0.444535927630877
3576081009,672241,2024-12-16,-0.055665730790600026
3576081009,672241,2024-12-23,-0.05576087096856518
3576081009,672241,2024-12-30,-0.05585866723845498
3576081009,672241,2025-01-06,0.4439339276255105
3576081009,672241,2025-01-13,-0.05602997254388903
3576081009,672241,2025-01-20,-0.05610707249148404
3576081009,672241,2025-01-27,0.9440355687855562
3576081009,672241,2025-02-03,-0.056311267452999816
3576081009,672241,2025-02-10,-0.056437090239671944
3576081009,672241,2025-02-17,0.4433285096776947
3576081009,672241,2025-02-24,-0.056658882795652954
3576081009,672241,2025-03-03,-0.056753749434719544
3577564803,672241,2024-11-25,5.764780744901936
3577564803,672241,2024-12-02,5.860229820053743
3577564803,672241,2024-12-09,5.454443051400554
3577564803,672241,2024-12-16,5.547412482502635
3577564803,672241,2024-12-23,5.63914020530734
3577564803,672241,2024-12-30,5.72962954596532
3577564803,672241,2025-01-06,7.318880164035756
3577564803,672241,2025-01-13,7.406916652177715
3577564803,672241,2025-01-20,6.993739752737858
3577564803,672241,2025-01-27,7.579347282462992
3577564803,672241,2025-02-03,6.66373760992268
3577564803,672241,2025-02-10,7.246911601721297
3577564803,672241,2025-02-17,8.328872203585128
3577564803,672241,2025-02-24,7.409630848653822
3577564803,672241,2025-03-03,6.9891711090116235
3691275758,672241,2024-11-25,-0.029983249351662453
3691275758,672241,2024-12-02,-0.03824500063209625
3691275758,672241,2024-12-09,-0.04640979119136926
3691275758,672241,2024-12-16,-0.054477608628672416
3691275758,672241,2024-12-23,0.43755963887844707
3691275758,672241,2024-12-30,-0.07031876607485538
3691275758,672241,2025-01-06,-0.07809240556840881
3691275758,672241,2025-01-13,-0.08576875091832448
3691275758,672241,2025-01-20,0.40666026520848775
3691275758,672241,2025-01-27,-0.10082628934831923
3691275758,672241,2025-02-03,-0.10820764963352836
3691275758,672241,2025-02-10,-0.11549140549980161
3691275758,672241,2025-02-17,-0.1226775981456046
3691275758,672241,2025-02-24,-0.1297662017117993
3691275758,672241,2025-03-03,0.36323497893711215
3692477582,672241,2024-11-25,-0.028849310565421706
3692477582,672241,2024-12-02,-0.028846442502135944
3692477582,672241,2024-12-09,-0.02884236512322615
3692477582,672241,2024-12-16,-0.028838408278977594
3692477582,672241,2024-12-23,-0.028835640665340022
3692477582,672241,2024-12-30,-0.028833604664148593
3692477582,672241,2025-01-06,-0.02883245559458347
3692477582,672241,2025-01-13,-0.028832205185595303
3692477582,672241,2025-01-20,-0.028832872935969905
3692477582,672241,2025-01-27,-0.02883438020365781
3692477582,672241,2025-02-03,-0.028836636692993606
3692477582,672241,2025-02-10,-0.028839537659187557
3692477582,672241,2025-02-17,-0.028842991583029585
3692477582,672241,2025-02-24,-0.028846858073760438
3692477582,672241,2025-03-03,-0.028851069227523105
3693412504,672241,2024-11-25,0.0
3693412504,672241,2024-12-02,0.0
3693412504,672241,2024-12-09,0.0
3693412504,672241,2024-12-16,0.0
3693412504,672241,2024-12-23,0.0
3693412504,672241,2024-12-30,0.0
3693412504,672241,2025-01-06,0.0
3693412504,672241,2025-01-13,0.0
3693412504,672241,2025-01-20,0.0
3693412504,672241,2025-01-27,0.0
3693412504,672241,2025-02-03,0.0
3693412504,672241,2025-02-10,0.0
3693412504,672241,2025-02-17,0.0
3693412504,672241,2025-02-24,0.0
3693412504,672241,2025-03-03,0.0
3867746102,672241,2024-11-25,0.11572498409065174
3867746102,672241,2024-12-02,0.11565306321169541
3867746102,672241,2024-12-09,0.11558828276296455
3867746102,672241,2024-12-16,0.1155291723407816
3867746102,672241,2024-12-23,0.1154743240365867
3867746102,672241,2024-12-30,0.11542468611040485
3867746102,672241,2025-01-06,0.11538123385036467
3867746102,672241,2025-01-13,0.11534253235134596
3867746102,672241,2025-01-20,0.11530854698113453
3867746102,672241,2025-01-27,0.11527912177603374
3867746102,672241,2025-02-03,0.11525289662865153
3867746102,672241,2025-02-10,0.11523211820339956
3867746102,672241,2025-02-17,0.11521548761468857
3867746102,672241,2025-02-24,0.11520155949319527
3867746102,672241,2025-03-03,0.11519138479216127
3880204628,672241,2024-11-25,1.2026303823849525
3880204628,672241,2024-12-02,0.20246734530825367
3880204628,672241,2024-12-09,0.2023736863834369
3880204628,672241,2024-12-16,0.20228628182612013
3880204628,672241,2024-12-23,0.20220630215104296
3880204628,672241,2024-12-30,0.2021346119465279
3880204628,672241,2025-01-06,0.2020717625762623
3880204628,672241,2025-01-13,1.202000246314525
3880204628,672241,2025-01-20,0.20189435589644944
3880204628,672241,2025-01-27,0.20186310750148945
3880204628,672241,2025-02-03,0.20184144321752634
3880204628,672241,2025-02-10,0.2018290419472317
3880204628,672241,2025-02-17,0.201825431784127
3880204628,672241,2025-02-24,0.2018300989107227
3880204628,672241,2025-03-03,0.2018421782541517
3926767355,672241,2024-11-25,-0.03034326184294492
3926767355,672241,2024-12-02,-0.030160035751292308
3926767355,672241,2024-12-09,-0.0299779638797803
3926767355,672241,2024-12-16,-0.029797161540037198
3926767355,672241,2024-12-23,-0.029618009644575227
3926767355,672241,2024-12-30,-0.029440481540284752
3926767355,672241,2025-01-06,0.47084167535975824
3926767355,672241,2025-01-13,-0.02904888092500829
3926767355,672241,2025-01-20,-0.028956078742580077
3926767355,672241,2025-01-27,0.471240775782749
3926767355,672241,2025-02-03,-0.028735841541490253
3926767355,672241,2025-02-10,-0.0287295475514443
3926767355,672241,2025-02-17,-0.028726047019424106
3926767355,672241,2025-02-24,-0.028723900482314962
3926767355,672241,2025-03-03,-0.02871911167368943
4079053893,672241,2024-11-25,0.7131283456740207
4079053893,672241,2024-12-02,0.7131437638199142
4079053893,672241,2024-12-09,1.2131569376979918
4079053893,672241,2024-12-16,0.7130981360104698
4079053893,672241,2024-12-23,1.7131021088721008
4079053893,672241,2024-12-30,2.7131336985508616
4079053893,672241,2025-01-06,1.2130887466414824
4079053893,672241,2025-01-13,0.7131116119693119
4079053893,672241,2025-01-20,0.7131379999049539
4079053893,672241,2025-01-27,0.7131389308851124
4079053893,672241,2025-02-03,1.7131876962387675
4079053893,672241,2025-02-10,0.713142431712615
4079053893,672241,2025-02-17,0.713138890089555
4079053893,672241,2025-02-24,1.7131719394505993
4079053893,672241,2025-03-03,2.213202976223462
4166277217,672241,2024-11-25,3.5686086831773003
4166277217,672241,2024-12-02,3.5685766814082616
4166277217,672241,2024-12-09,3.568465197929821
4166277217,672241,2024-12-16,3.568351817806396
4166277217,672241,2024-12-23,3.5682511980204272
4166277217,672241,2024-12-30,3.5681829962385887
4166277217,672241,2025-01-06,3.568158704370952
4166277217,672241,2025-01-13,3.5681626308393453
4166277217,672241,2025-01-20,3.5681729705506404
4166277217,672241,2025-01-27,3.568139065938844
4166277217,672241,2025-02-03,4.068058007034737
4166277217,672241,2025-02-10,4.067940790210302
4166277217,672241,2025-02-17,4.067864426380504
4166277217,672241,2025-02-24,3.5677783994002725
4166277217,672241,2025-03-03,4.567712116317005
4203509252,672241,2024-11-25,0.9922429581631187
4203509252,672241,2024-12-02,1.003801926020085
4203509252,672241,2024-12-09,1.0150821255596174
4203509252,672241,2024-12-16,1.0260845750614138
4203509252,672241,2024-12-23,1.0368075726372903
4203509252,672241,2024-12-30,1.0472508399436364
4203509252,672241,2025-01-06,1.0574145980639202
4203509252,672241,2025-01-13,1.0672983903185829
4203509252,672241,2025-01-20,1.0769025587873062
4203509252,672241,2025-01-27,1.0862285948387562
4203509252,672241,2025-02-03,1.0952780760430532
4203509252,672241,2025-02-10,1.104051468192949
4203509252,672241,2025-02-17,1.112550811470621
4203509252,672241,2025-02-24,1.1207787795506723
4203509252,672241,2025-03-03,1.1287392694271332
4233243369,672241,2024-11-25,0.6326864464320173
4233243369,672241,2024-12-02,0.6326706835806338
4233243369,672241,2024-12-09,0.6326408440793538
4233243369,672241,2024-12-16,0.6326084174846621
4233243369,672241,2024-12-23,0.6325786821108652
4233243369,672241,2024-12-30,0.6325552694260062
4233243369,672241,2025-01-06,0.6325465331383103
4233243369,672241,2025-01-13,0.6325486705095319
4233243369,672241,2025-01-20,0.6325666552242619
4233243369,672241,2025-01-27,0.6325925885101706
4233243369,672241,2025-02-03,0.6326381254576456
4233243369,672241,2025-02-10,0.6326958327082685
4233243369,672241,2025-02-17,0.6327418525899482
4233243369,672241,2025-02-24,0.6327905055354766
4233243369,672241,2025-03-03,0.6328119419990335
4244979510,672241,2024-11-25,-0.00025804596910339317
4244979510,672241,2024-12-02,-0.0003563867628399997
4244979510,672241,2024-12-09,-0.00044320002907161093
4244979510,672241,2024-12-16,-0.0005033722340129776
4244979510,672241,2024-12-23,-0.0005154418016839468
4244979510,672241,2024-12-30,-0.0004877787503861919
4244979510,672241,2025-01-06,-0.00047638037506447795
4244979510,672241,2025-01-13,-0.0004720422685395853
4244979510,672241,2025-01-20,-0.0005012080016273401
4244979510,672241,2025-01-27,-0.0005262402124478482
4244979510,672241,2025-02-03,-0.0005284118205606259
4244979510,672241,2025-02-10,-0.0005565026525171657
4244979510,672241,2025-02-17,-0.0006033061347779922
4244979510,672241,2025-02-24,-0.000664987028647146
4244979510,672241,2025-03-03,-0.0007230426464908124
4293110694,672241,2024-11-25,0.0
4293110694,672241,2024-12-02,0.0
4293110694,672241,2024-12-09,0.0
4293110694,672241,2024-12-16,0.0
4293110694,672241,2024-12-23,0.0
4293110694,672241,2024-12-30,0.0
4293110694,672241,2025-01-06,0.0
4293110694,672241,2025-01-13,0.0
4293110694,672241,2025-01-20,0.0
4293110694,672241,2025-01-27,0.0
4293110694,672241,2025-02-03,0.0
4293110694,672241,2025-02-10,0.0
4293110694,672241,2025-02-17,0.0
4293110694,672241,2025-02-24,0.0
4293110694,672241,2025-03-03,0.0
4299736790,672241,2024-11-25,0.04447285212370378
4299736790,672241,2024-12-02,0.045046470615092225
4299736790,672241,2024-12-09,0.045597370613733354
4299736790,672241,2024-12-16,0.046136532939994604
4299736790,672241,2024-12-23,0.0466616904309201
4299736790,672241,2024-12-30,0.04716907059440624
4299736790,672241,2025-01-06,0.047665279603629866
4299736790,672241,2025-01-13,0.0481579535429337
4299736790,672241,2025-01-20,0.04865493986889135
4299736790,672241,2025-01-27,0.049163443930733935
4299736790,672241,2025-02-03,0.04968072237681376
4299736790,672241,2025-02-10,0.05020397283481015
4299736790,672241,2025-02-17,0.050731655565562
4299736790,672241,2025-02-24,0.05126321998572241
4299736790,672241,2025-03-03,0.0517986372033197
4299740219,672241,2024-11-25,2.4600790138974564
4299740219,672241,2024-12-02,2.4600192448427656
4299740219,672241,2024-12-09,2.4599927091198617
4299740219,672241,2024-12-16,2.4599475525357524
4299740219,672241,2024-12-23,2.4598960413143773
4299740219,672241,2024-12-30,2.4598461117746697
4299740219,672241,2025-01-06,2.4597977997053544
4299740219,672241,2025-01-13,2.4597589388516337
4299740219,672241,2025-01-20,2.4597356136937427
4299740219,672241,2025-01-27,2.45972762487143
4299740219,672241,2025-02-03,2.4597340391890063
4299740219,672241,2025-02-10,2.459759452907277
4299740219,672241,2025-02-17,2.4597953929276613
4299740219,672241,2025-02-24,2.459834604399699
4299740219,672241,2025-03-03,2.4598756524198633
4391268112,672241,2024-11-25,0.309372019045803
4391268112,672241,2024-12-02,0.3093968087414307
4391268112,672241,2024-12-09,0.3094188616666889
4391268112,672241,2024-12-16,0.30943492182855387
4391268112,672241,2024-12-23,0.30944255609738247
4391268112,672241,2024-12-30,0.30944172326347746
4391268112,672241,2025-01-06,0.3094344389074887
4391268112,672241,2025-01-13,0.30942388943521537
4391268112,672241,2025-01-20,0.30941359677831587
4391268112,672241,2025-01-27,0.3094072629391922
4391268112,672241,2025-02-03,0.30940216931415304
4391268112,672241,2025-02-10,0.30940350016151225
4391268112,672241,2025-02-17,0.30940962223112234
4391268112,672241,2025-02-24,0.30941801889067433
4391268112,672241,2025-03-03,0.3094312818299641
4396560443,672241,2024-11-25,0.9387710210767131
4396560443,672241,2024-12-02,0.966357755759189
4396560443,672241,2024-12-09,0.9936028826464506
4396560443,672241,2024-12-16,1.020503151022083
4396560443,672241,2024-12-23,1.0470569791473834
4396560443,672241,2024-12-30,1.0732631631803948
4396560443,672241,2025-01-06,1.0991206577284571
4396560443,672241,2025-01-13,1.1246286831859005
4396560443,672241,2025-01-20,1.1497873377755106
4396560443,672241,2025-01-27,1.1745996925168154
4396560443,672241,2025-02-03,1.199062089425668
4396560443,672241,2025-02-10,1.2231693719033545
4396560443,672241,2025-02-17,1.2469246974462282
4396560443,672241,2025-02-24,1.270330600711557
4396560443,672241,2025-03-03,1.2933862867174524
